stop_id,tract_id
4031,1400000US17031191100
4032,1400000US17031191000
4033,1400000US17031191000
4034,1400000US17031831200
4035,1400000US17031831200
4037,1400000US17031831200
4038,1400000US17031831200
4039,1400000US17031831200
4040,1400000US17031831200
4041,1400000US17031831200
4042,1400000US17031222900
4043,1400000US17031222900
4044,1400000US17031222900
4047,1400000US17031222700
4048,1400000US17031222700
4049,1400000US17031222700
4051,1400000US17031222600
4053,1400000US17031222500
4054,1400000US17031222500
4056,1400000US17031832400
4057,1400000US17031832400
4059,1400000US17031832400
4061,1400000US17031222200
4062,1400000US17031222200
4063,1400000US17031222200
4065,1400000US17031831000
4066,1400000US17031831000
4067,1400000US17031832300
4068,1400000US17031832300
4070,1400000US17031832300
4071,1400000US17031832300
4072,1400000US17031832600
4073,1400000US17031832600
4074,1400000US17031832600
4075,1400000US17031832600
4077,1400000US17031832600
4078,1400000US17031832600
4079,1400000US17031071800
4080,1400000US17031071800
4081,1400000US17031071600
4082,1400000US17031071600
4084,1400000US17031071300
4085,1400000US17031071300
4086,1400000US17031071300
4087,1400000US17031071200
4088,1400000US17031071200
4089,1400000US17031071100
4091,1400000US17031071000
4092,1400000US17031832500
4093,1400000US17031832500
4095,1400000US17031832300
4096,1400000US17031832300
4098,1400000US17031832300
4099,1400000US17031832300
4100,1400000US17031832300
4101,1400000US17031832300
4102,1400000US17031832200
4103,1400000US17031832200
4104,1400000US17031221600
4109,1400000US17031221400
4111,1400000US17031221300
4113,1400000US17031221200
4114,1400000US17031221200
4115,1400000US17031221200
4116,1400000US17031221100
4117,1400000US17031221100
4120,1400000US17031221000
4121,1400000US17031221000
4122,1400000US17031220901
4124,1400000US17031200402
4125,1400000US17031200402
4126,1400000US17031200402
4127,1400000US17031200402
4128,1400000US17031200402
4129,1400000US17031200401
4130,1400000US17031200401
4131,1400000US17031200401
4132,1400000US17031191000
4133,1400000US17031191000
4134,1400000US17031191000
4135,1400000US17031191100
4136,1400000US17031191100
4137,1400000US17031191100
4138,1400000US17031191100
4140,1400000US17031661100
4142,1400000US17031660900
4143,1400000US17031660900
4144,1400000US17031660900
4145,1400000US17031660900
4146,1400000US17031660800
4147,1400000US17031660800
4148,1400000US17031660600
4150,1400000US17031835000
4151,1400000US17031835000
4152,1400000US17031835000
4153,1400000US17031835000
4154,1400000US17031835100
4155,1400000US17031835100
4156,1400000US17031835100
4157,1400000US17031835100
4158,1400000US17031630500
4159,1400000US17031630500
4160,1400000US17031630500
4161,1400000US17031630500
4162,1400000US17031630600
4163,1400000US17031843200
4164,1400000US17031843200
4165,1400000US17031842800
4166,1400000US17031842800
4167,1400000US17031580600
4168,1400000US17031580600
4169,1400000US17031580600
4172,1400000US17031580600
4173,1400000US17031580100
4174,1400000US17031580100
4175,1400000US17031580100
4176,1400000US17031580100
4177,1400000US17031843500
4178,1400000US17031843500
4179,1400000US17031843500
4180,1400000US17031843500
4181,1400000US17031843500
4182,1400000US17031843500
4183,1400000US17031843500
4184,1400000US17031843500
4185,1400000US17031301100
4187,1400000US17031301200
4191,1400000US17031291600
4192,1400000US17031291600
4193,1400000US17031291600
4194,1400000US17031843300
4195,1400000US17031843300
4196,1400000US17031843300
4197,1400000US17031843300
4198,1400000US17031843300
4201,1400000US17031837400
4203,1400000US17031837400
4208,1400000US17031837400
4211,1400000US17031837400
4212,1400000US17031837100
4213,1400000US17031837100
4214,1400000US17031837100
4215,1400000US17031837100
4216,1400000US17031837100
4217,1400000US17031836700
4218,1400000US17031836700
4222,1400000US17031836700
4223,1400000US17031837100
4224,1400000US17031837100
4225,1400000US17031837100
4226,1400000US17031837100
4231,1400000US17031837000
4238,1400000US17031271800
4240,1400000US17031271800
4243,1400000US17031843100
4244,1400000US17031843100
4245,1400000US17031843100
4246,1400000US17031843100
4247,1400000US17031843100
4248,1400000US17031843100
4249,1400000US17031843100
4252,1400000US17031840700
4253,1400000US17031840700
4254,1400000US17031840700
4255,1400000US17031301100
4256,1400000US17031301100
4257,1400000US17031843500
4258,1400000US17031843500
4259,1400000US17031843500
4261,1400000US17031843500
4262,1400000US17031843500
4263,1400000US17031843500
4264,1400000US17031580200
4265,1400000US17031580200
4266,1400000US17031580200
4267,1400000US17031580200
4268,1400000US17031580200
4271,1400000US17031580501
4272,1400000US17031580502
4273,1400000US17031580502
4274,1400000US17031580502
4275,1400000US17031842800
4276,1400000US17031842800
4277,1400000US17031630400
4278,1400000US17031630500
4279,1400000US17031630400
4280,1400000US17031630400
4281,1400000US17031630400
4282,1400000US17031630800
4283,1400000US17031630800
4284,1400000US17031630800
4285,1400000US17031630800
4286,1400000US17031660302
4287,1400000US17031660302
4288,1400000US17031660302
4290,1400000US17031660600
4291,1400000US17031660600
4292,1400000US17031660800
4293,1400000US17031660800
4294,1400000US17031660900
4295,1400000US17031660900
4296,1400000US17031660900
4298,1400000US17031660900
4299,1400000US17031660900
4300,1400000US17031660900
4301,1400000US17031660900
4377,1400000US17031560900
4378,1400000US17031561000
4379,1400000US17031561000
4381,1400000US17031561000
4382,1400000US17031561000
4383,1400000US17031561000
4384,1400000US17031561000
4385,1400000US17031835200
4386,1400000US17031560800
4389,1400000US17031560800
4390,1400000US17031560800
4392,1400000US17031560800
4393,1400000US17031560800
4394,1400000US17031560700
4395,1400000US17031560700
4396,1400000US17031560700
4397,1400000US17031560700
4398,1400000US17031835200
4400,1400000US17031835200
4401,1400000US17031835200
4402,1400000US17031835200
4403,1400000US17031835200
4406,1400000US17031570500
4408,1400000US17031570500
4410,1400000US17031570500
4411,1400000US17031570400
4413,1400000US17031570400
4414,1400000US17031570400
4415,1400000US17031580400
4417,1400000US17031580400
4418,1400000US17031580400
4419,1400000US17031580400
4422,1400000US17031580502
4423,1400000US17031580501
4424,1400000US17031580501
4425,1400000US17031580600
4426,1400000US17031580600
4428,1400000US17031580100
4429,1400000US17031840300
4430,1400000US17031590500
4431,1400000US17031590500
4432,1400000US17031590500
4433,1400000US17031590500
4434,1400000US17031840300
4435,1400000US17031840400
4436,1400000US17031840400
4437,1400000US17031840400
4438,1400000US17031840400
4439,1400000US17031840400
4440,1400000US17031600700
4441,1400000US17031600700
4442,1400000US17031600700
4443,1400000US17031600700
4444,1400000US17031600600
4445,1400000US17031600600
4446,1400000US17031840200
4447,1400000US17031840200
4448,1400000US17031840200
4450,1400000US17031840200
4451,1400000US17031841100
4452,1400000US17031841100
4453,1400000US17031841100
4454,1400000US17031841100
4457,1400000US17031330200
4461,1400000US17031330200
4463,1400000US17031841100
4464,1400000US17031841100
4465,1400000US17031841100
4466,1400000US17031841100
4467,1400000US17031841100
4468,1400000US17031840200
4470,1400000US17031840200
4471,1400000US17031840200
4472,1400000US17031840200
4474,1400000US17031600600
4475,1400000US17031600600
4476,1400000US17031600700
4478,1400000US17031600700
4479,1400000US17031840400
4480,1400000US17031840400
4481,1400000US17031840400
4483,1400000US17031840400
4484,1400000US17031840400
4485,1400000US17031840300
4486,1400000US17031590500
4487,1400000US17031590500
4489,1400000US17031840300
4490,1400000US17031580100
4491,1400000US17031580100
4492,1400000US17031580600
4493,1400000US17031580600
4494,1400000US17031580600
4495,1400000US17031580501
4496,1400000US17031580501
4498,1400000US17031580502
4499,1400000US17031580400
4503,1400000US17031570100
4504,1400000US17031570400
4505,1400000US17031570400
4506,1400000US17031570400
4507,1400000US17031570400
4508,1400000US17031570300
4509,1400000US17031570300
4510,1400000US17031570300
4511,1400000US17031570500
4512,1400000US17031570500
4514,1400000US17031835200
4515,1400000US17031835200
4516,1400000US17031835200
4517,1400000US17031835200
4519,1400000US17031835200
4520,1400000US17031835200
4521,1400000US17031560700
4522,1400000US17031560700
4524,1400000US17031560700
4525,1400000US17031560800
4526,1400000US17031560800
4529,1400000US17031560800
4530,1400000US17031560800
4531,1400000US17031560800
4535,1400000US17031560900
4536,1400000US17031560900
4537,1400000US17031560900
4538,1400000US17031560900
4539,1400000US17031560900
4540,1400000US17031560900
4541,1400000US17031560900
4542,1400000US17031835200
4544,1400000US17031560700
4545,1400000US17031560700
4548,1400000US17031560800
4549,1400000US17031560800
4550,1400000US17031560800
4551,1400000US17031560800
4553,1400000US17031561100
4554,1400000US17031561100
4555,1400000US17031561100
4556,1400000US17031561100
4557,1400000US17031561100
4559,1400000US17031561100
4560,1400000US17031561100
4561,1400000US17031640300
4562,1400000US17031640300
4564,1400000US17031640300
4565,1400000US17031640300
4566,1400000US17031640600
4568,1400000US17031640600
4569,1400000US17031640600
4570,1400000US17031640600
4571,1400000US17031640300
4572,1400000US17031640300
4573,1400000US17031640300
4574,1400000US17031640300
4575,1400000US17031640300
4576,1400000US17031561100
4578,1400000US17031561100
4579,1400000US17031561100
4580,1400000US17031561100
4581,1400000US17031561100
4582,1400000US17031561100
4583,1400000US17031980100
4584,1400000US17031980100
4585,1400000US17031980100
4587,1400000US17031980100
4588,1400000US17031835200
4589,1400000US17031560400
4591,1400000US17031330101
4593,1400000US17031330101
4595,1400000US17031330101
4597,1400000US17031560200
4600,1400000US17031640800
4601,1400000US17031640100
4606,1400000US17031835200
4607,1400000US17031835200
4611,1400000US17031980100
4612,1400000US17031980100
4615,1400000US17031310200
4618,1400000US17031841900
4619,1400000US17031839100
4623,1400000US17031839100
4626,1400000US17031081800
4627,1400000US17031081800
4628,1400000US17031081800
4630,1400000US17031839100
4632,1400000US17031839100
4633,1400000US17031839100
4634,1400000US17031839100
4635,1400000US17031839100
4636,1400000US17031839100
4638,1400000US17031841900
4639,1400000US17031841900
4640,1400000US17031841900
4645,1400000US17031820400
4646,1400000US17031820400
4647,1400000US17031820400
4648,1400000US17031820400
4649,1400000US17031820400
4650,1400000US17031820400
4651,1400000US17031640500
4652,1400000US17031640500
4653,1400000US17031640500
4654,1400000US17031640500
4655,1400000US17031640500
4656,1400000US17031640500
4657,1400000US17031640500
4658,1400000US17031640300
4659,1400000US17031640300
4660,1400000US17031640300
4661,1400000US17031640300
4662,1400000US17031640300
4663,1400000US17031561100
4664,1400000US17031561100
4665,1400000US17031561100
4666,1400000US17031561100
4667,1400000US17031561000
4668,1400000US17031561000
4669,1400000US17031561000
4670,1400000US17031561000
4671,1400000US17031561000
4672,1400000US17031640400
4673,1400000US17031640400
4674,1400000US17031640400
4675,1400000US17031640400
4676,1400000US17031640400
4677,1400000US17031640400
4678,1400000US17031640400
4679,1400000US17031640400
4680,1400000US17031640400
4681,1400000US17031640400
4682,1400000US17031640400
4684,1400000US17031820400
4685,1400000US17031820400
4686,1400000US17031820400
4687,1400000US17031820400
4688,1400000US17031820400
4689,1400000US17031820400
4693,1400000US17031740400
4694,1400000US17031740400
4695,1400000US17031740300
4696,1400000US17031740200
4697,1400000US17031740200
4698,1400000US17031821700
4699,1400000US17031821600
4702,1400000US17031700401
4703,1400000US17031700401
4704,1400000US17031700401
4705,1400000US17031291200
4706,1400000US17031291200
4707,1400000US17031700200
4708,1400000US17031650400
4709,1400000US17031291200
4710,1400000US17031650400
4711,1400000US17031291200
4712,1400000US17031650302
4713,1400000US17031841500
4714,1400000US17031650100
4715,1400000US17031841500
4716,1400000US17031620400
4717,1400000US17031838000
4718,1400000US17031838000
4722,1400000US17031620200
4723,1400000US17031280800
4724,1400000US17031620300
4725,1400000US17031320400
4726,1400000US17031650200
4727,1400000US17031838100
4728,1400000US17031650301
4730,1400000US17031650500
4731,1400000US17031650500
4732,1400000US17031839100
4734,1400000US17031700200
4735,1400000US17031700301
4737,1400000US17031700302
4738,1400000US17031822000
4739,1400000US17031822102
4740,1400000US17031822701
4742,1400000US17031822802
4743,1400000US17031822802
4746,1400000US17031110502
4748,1400000US17031110400
4750,1400000US17031110501
4751,1400000US17031110501
4752,1400000US17031110501
4753,1400000US17031110501
4755,1400000US17031120400
4756,1400000US17031120400
4757,1400000US17031140400
4759,1400000US17031140400
4760,1400000US17031140400
4761,1400000US17031140400
4762,1400000US17031140400
4763,1400000US17031140400
4764,1400000US17031130200
4765,1400000US17031140302
4766,1400000US17031831800
4767,1400000US17031831800
4770,1400000US17031831800
4772,1400000US17031831800
4773,1400000US17031831800
4774,1400000US17031831800
4775,1400000US17031040300
4776,1400000US17031040300
4778,1400000US17031040201
4779,1400000US17031040201
4781,1400000US17031040201
4782,1400000US17031040401
4783,1400000US17031040401
4784,1400000US17031040402
4785,1400000US17031040402
4787,1400000US17031040402
4788,1400000US17031040402
4789,1400000US17031031000
4790,1400000US17031031000
4791,1400000US17031031000
4792,1400000US17031031100
4793,1400000US17031031100
4794,1400000US17031030703
4796,1400000US17031030703
4797,1400000US17031030703
4798,1400000US17031030800
4800,1400000US17031030800
4801,1400000US17031030900
4802,1400000US17031030900
4803,1400000US17031030900
4804,1400000US17031040100
4807,1400000US17031040100
4808,1400000US17031040100
4809,1400000US17031040100
4811,1400000US17031040201
4812,1400000US17031040201
4813,1400000US17031040201
4814,1400000US17031040201
4815,1400000US17031040300
4816,1400000US17031040300
4818,1400000US17031831800
4819,1400000US17031831800
4820,1400000US17031831800
4821,1400000US17031831800
4824,1400000US17031831800
4825,1400000US17031831800
4827,1400000US17031831800
4828,1400000US17031130200
4832,1400000US17031130200
4834,1400000US17031130200
4835,1400000US17031120400
4836,1400000US17031120400
4838,1400000US17031110501
4839,1400000US17031110501
4840,1400000US17031110501
4841,1400000US17031110400
4844,1400000US17031110502
4845,1400000US17031031300
4846,1400000US17031031300
4847,1400000US17031030706
4851,1400000US17031031300
4852,1400000US17031031300
4853,1400000US17031031300
4854,1400000US17031031300
4855,1400000US17031031300
4856,1400000US17031031300
4857,1400000US17031031400
4858,1400000US17031031400
4859,1400000US17031031400
4860,1400000US17031031400
4861,1400000US17031031400
4862,1400000US17031031400
4863,1400000US17031031400
4864,1400000US17031031400
4865,1400000US17031060800
4866,1400000US17031060800
4867,1400000US17031061902
4870,1400000US17031320600
4871,1400000US17031320600
4872,1400000US17031320600
4873,1400000US17031330101
4877,1400000US17031330101
4883,1400000US17031320400
4884,1400000US17031320400
4886,1400000US17031060900
4887,1400000US17031060800
4888,1400000US17031031400
4889,1400000US17031031400
4890,1400000US17031031400
4891,1400000US17031031400
4896,1400000US17031031300
4897,1400000US17031031300
4898,1400000US17031031300
4899,1400000US17031031300
4900,1400000US17031031300
4901,1400000US17031030706
4908,1400000US17031031900
4910,1400000US17031031700
4912,1400000US17031031700
4915,1400000US17031031502
4916,1400000US17031031502
4917,1400000US17031031502
4919,1400000US17031031502
4920,1400000US17031031502
4921,1400000US17031032100
4922,1400000US17031032100
4923,1400000US17031032100
4924,1400000US17031032100
4925,1400000US17031060800
4926,1400000US17031060800
4927,1400000US17031060800
4928,1400000US17031031400
4929,1400000US17031031400
4930,1400000US17031031400
4931,1400000US17031031400
4932,1400000US17031031400
4933,1400000US17031031400
4934,1400000US17031031400
4936,1400000US17031031400
4941,1400000US17031830700
4943,1400000US17031031700
4945,1400000US17031031700
4947,1400000US17031031800
4954,1400000US17031830800
4955,1400000US17031830800
4957,1400000US17031081700
4958,1400000US17031081700
4961,1400000US17031081700
4962,1400000US17031081700
4963,1400000US17031081700
4970,1400000US17031839100
4973,1400000US17031839100
4975,1400000US17031839100
4978,1400000US17031081700
4979,1400000US17031081700
4980,1400000US17031081700
4982,1400000US17031081700
4983,1400000US17031081000
4984,1400000US17031071500
4987,1400000US17031063100
4990,1400000US17031063200
4992,1400000US17031281900
4993,1400000US17031061902
4994,1400000US17031061901
4996,1400000US17031061901
4998,1400000US17031062000
4999,1400000US17031081300
5000,1400000US17031081300
5001,1400000US17031081300
5002,1400000US17031081300
5004,1400000US17031081401
5005,1400000US17031081401
5006,1400000US17031280100
5013,1400000US17031081403
5016,1400000US17031081300
5018,1400000US17031081300
5019,1400000US17031081300
5020,1400000US17031081800
5021,1400000US17031081800
5023,1400000US17031280100
5024,1400000US17031280100
5027,1400000US17031280100
5028,1400000US17031280100
5033,1400000US17031390700
5034,1400000US17031390700
5035,1400000US17031390700
5036,1400000US17031390700
5037,1400000US17031390700
5038,1400000US17031390700
5039,1400000US17031390700
5040,1400000US17031390700
5041,1400000US17031711000
5042,1400000US17031711000
5043,1400000US17031711000
5044,1400000US17031711000
5045,1400000US17031711000
5046,1400000US17031710800
5047,1400000US17031710800
5048,1400000US17031710800
5050,1400000US17031710800
5051,1400000US17031710200
5053,1400000US17031710200
5054,1400000US17031681400
5055,1400000US17031681400
5056,1400000US17031681400
5057,1400000US17031681400
5058,1400000US17031681100
5060,1400000US17031681100
5061,1400000US17031681100
5062,1400000US17031681000
5063,1400000US17031681000
5064,1400000US17031681000
5066,1400000US17031681000
5067,1400000US17031680600
5068,1400000US17031680600
5069,1400000US17031680600
5070,1400000US17031680600
5071,1400000US17031680500
5072,1400000US17031680500
5073,1400000US17031680500
5074,1400000US17031680500
5075,1400000US17031612000
5076,1400000US17031612000
5077,1400000US17031612000
5078,1400000US17031612000
5080,1400000US17031612200
5081,1400000US17031612200
5082,1400000US17031612200
5083,1400000US17031842600
5084,1400000US17031842600
5085,1400000US17031842600
5086,1400000US17031842600
5087,1400000US17031842600
5088,1400000US17031842600
5090,1400000US17031842600
5091,1400000US17031842600
5092,1400000US17031842600
5093,1400000US17031842600
5095,1400000US17031842600
5098,1400000US17031842600
5099,1400000US17031839900
5100,1400000US17031839900
5101,1400000US17031839900
5102,1400000US17031839900
5103,1400000US17031840000
5104,1400000US17031840000
5105,1400000US17031839800
5107,1400000US17031840100
5108,1400000US17031840100
5109,1400000US17031840100
5110,1400000US17031840100
5111,1400000US17031840100
5112,1400000US17031340300
5113,1400000US17031841100
5114,1400000US17031841100
5115,1400000US17031841100
5116,1400000US17031841100
5117,1400000US17031841100
5122,1400000US17031330200
5124,1400000US17031841100
5129,1400000US17031841100
5130,1400000US17031840100
5131,1400000US17031840100
5132,1400000US17031600400
5133,1400000US17031600400
5134,1400000US17031600400
5135,1400000US17031600400
5136,1400000US17031600400
5137,1400000US17031839800
5138,1400000US17031839800
5139,1400000US17031839800
5140,1400000US17031839800
5141,1400000US17031839900
5142,1400000US17031839900
5143,1400000US17031839900
5147,1400000US17031842600
5148,1400000US17031842600
5149,1400000US17031842600
5150,1400000US17031842600
5155,1400000US17031842600
5157,1400000US17031842600
5158,1400000US17031842600
5159,1400000US17031612200
5160,1400000US17031612200
5161,1400000US17031612200
5162,1400000US17031612200
5164,1400000US17031611900
5165,1400000US17031611900
5166,1400000US17031611900
5167,1400000US17031611900
5168,1400000US17031670100
5169,1400000US17031670100
5170,1400000US17031670100
5171,1400000US17031670100
5172,1400000US17031670100
5173,1400000US17031670900
5174,1400000US17031670900
5175,1400000US17031670900
5176,1400000US17031670900
5178,1400000US17031834900
5179,1400000US17031834900
5180,1400000US17031834900
5181,1400000US17031834900
5182,1400000US17031834900
5184,1400000US17031834900
5185,1400000US17031834900
5186,1400000US17031671800
5187,1400000US17031671800
5188,1400000US17031671800
5189,1400000US17031710200
5190,1400000US17031710200
5191,1400000US17031710200
5192,1400000US17031710200
5193,1400000US17031710700
5194,1400000US17031710700
5195,1400000US17031710700
5196,1400000US17031710700
5197,1400000US17031710700
5198,1400000US17031711100
5199,1400000US17031711100
5200,1400000US17031711100
5201,1400000US17031843900
5202,1400000US17031843900
5203,1400000US17031843900
5205,1400000US17031430200
5206,1400000US17031430200
5207,1400000US17031430200
5208,1400000US17031430200
5209,1400000US17031430200
5210,1400000US17031430200
5211,1400000US17031430200
5212,1400000US17031430200
5214,1400000US17031430500
5215,1400000US17031430900
5216,1400000US17031430900
5217,1400000US17031834200
5219,1400000US17031834200
5220,1400000US17031834200
5221,1400000US17031460500
5222,1400000US17031460500
5223,1400000US17031460500
5224,1400000US17031460500
5226,1400000US17031450300
5227,1400000US17031450300
5228,1400000US17031450300
5229,1400000US17031480100
5230,1400000US17031480100
5231,1400000US17031480400
5232,1400000US17031480400
5233,1400000US17031480400
5234,1400000US17031480400
5235,1400000US17031480400
5236,1400000US17031510300
5237,1400000US17031510300
5238,1400000US17031510300
5239,1400000US17031510300
5240,1400000US17031510300
5241,1400000US17031510300
5244,1400000US17031510300
5245,1400000US17031510300
5246,1400000US17031510300
5247,1400000US17031510200
5248,1400000US17031510200
5249,1400000US17031510200
5251,1400000US17031510200
5252,1400000US17031510200
5253,1400000US17031510200
5255,1400000US17031510200
5257,1400000US17031510300
5258,1400000US17031510300
5261,1400000US17031838800
5262,1400000US17031838800
5264,1400000US17031838800
5266,1400000US17031510200
5267,1400000US17031510200
5269,1400000US17031510200
5270,1400000US17031510200
5271,1400000US17031510200
5273,1400000US17031510300
5274,1400000US17031510300
5275,1400000US17031510300
5276,1400000US17031510300
5277,1400000US17031510300
5279,1400000US17031510300
5280,1400000US17031510300
5281,1400000US17031510300
5282,1400000US17031510300
5283,1400000US17031510300
5284,1400000US17031510300
5285,1400000US17031480400
5286,1400000US17031480400
5287,1400000US17031480400
5288,1400000US17031480400
5289,1400000US17031480100
5290,1400000US17031480100
5292,1400000US17031450300
5293,1400000US17031450300
5294,1400000US17031450300
5295,1400000US17031460500
5296,1400000US17031460500
5297,1400000US17031460500
5298,1400000US17031460500
5299,1400000US17031431200
5300,1400000US17031431200
5302,1400000US17031431200
5303,1400000US17031430800
5304,1400000US17031430800
5305,1400000US17031430600
5306,1400000US17031430600
5307,1400000US17031430101
5308,1400000US17031430101
5309,1400000US17031430101
5310,1400000US17031430101
5311,1400000US17031843900
5312,1400000US17031843900
5313,1400000US17031843900
5314,1400000US17031843900
5315,1400000US17031843900
5317,1400000US17031843900
5318,1400000US17031843900
5321,1400000US17031510300
5322,1400000US17031510300
5323,1400000US17031510300
5324,1400000US17031510200
5325,1400000US17031510200
5326,1400000US17031510200
5327,1400000US17031430101
5332,1400000US17031030200
5333,1400000US17031030200
5336,1400000US17031030500
5338,1400000US17031030500
5339,1400000US17031030800
5340,1400000US17031030800
5345,1400000US17031031100
5348,1400000US17031830700
5349,1400000US17031830700
5350,1400000US17031830700
5354,1400000US17031032100
5355,1400000US17031032100
5356,1400000US17031032100
5360,1400000US17031060900
5362,1400000US17031061800
5366,1400000US17031063100
5367,1400000US17031063100
5368,1400000US17031063400
5370,1400000US17031081000
5371,1400000US17031081100
5373,1400000US17031081100
5374,1400000US17031081100
5375,1400000US17031081100
5379,1400000US17031081600
5380,1400000US17031081600
5384,1400000US17031839000
5385,1400000US17031081500
5386,1400000US17031081500
5390,1400000US17031081201
5391,1400000US17031081202
5392,1400000US17031081202
5394,1400000US17031080202
5395,1400000US17031080202
5399,1400000US17031063200
5400,1400000US17031063200
5402,1400000US17031061901
5403,1400000US17031061901
5405,1400000US17031060900
5407,1400000US17031060900
5408,1400000US17031060800
5409,1400000US17031832100
5410,1400000US17031032100
5411,1400000US17031032100
5418,1400000US17031830700
5421,1400000US17031031200
5423,1400000US17031030703
5424,1400000US17031030703
5426,1400000US17031030603
5427,1400000US17031030601
5429,1400000US17031030601
5430,1400000US17031030101
5431,1400000US17031030102
5432,1400000US17031030102
5433,1400000US17031030103
5435,1400000US17031150300
5436,1400000US17031150300
5437,1400000US17031150300
5438,1400000US17031150300
5440,1400000US17031150200
5442,1400000US17031150200
5443,1400000US17031150200
5452,1400000US17031161300
5454,1400000US17031161300
5456,1400000US17031831100
5458,1400000US17031210501
5459,1400000US17031210501
5460,1400000US17031210502
5462,1400000US17031210602
5463,1400000US17031210602
5465,1400000US17031220602
5466,1400000US17031220602
5467,1400000US17031220602
5468,1400000US17031220500
5469,1400000US17031220500
5474,1400000US17031221400
5475,1400000US17031221400
5478,1400000US17031222200
5481,1400000US17031240500
5487,1400000US17031241400
5489,1400000US17031241600
5490,1400000US17031242000
5491,1400000US17031242000
5492,1400000US17031242000
5494,1400000US17031842300
5496,1400000US17031842300
5500,1400000US17031243500
5502,1400000US17031243500
5503,1400000US17031842300
5505,1400000US17031280100
5509,1400000US17031320101
5510,1400000US17031081403
5511,1400000US17031081403
5513,1400000US17031081403
5514,1400000US17031081403
5515,1400000US17031320102
5516,1400000US17031280100
5518,1400000US17031280100
5520,1400000US17031280100
5525,1400000US17031243500
5527,1400000US17031243500
5529,1400000US17031842300
5533,1400000US17031842300
5534,1400000US17031242000
5535,1400000US17031242000
5537,1400000US17031241600
5545,1400000US17031831000
5546,1400000US17031222200
5547,1400000US17031222200
5550,1400000US17031221500
5552,1400000US17031221400
5553,1400000US17031221400
5554,1400000US17031221400
5557,1400000US17031220400
5558,1400000US17031220500
5559,1400000US17031220602
5560,1400000US17031220602
5561,1400000US17031220602
5562,1400000US17031220602
5563,1400000US17031210602
5566,1400000US17031210501
5567,1400000US17031210501
5568,1400000US17031210501
5569,1400000US17031210501
5572,1400000US17031161300
5584,1400000US17031150200
5585,1400000US17031150200
5586,1400000US17031150200
5587,1400000US17031150200
5588,1400000US17031150200
5589,1400000US17031150200
5590,1400000US17031150300
5591,1400000US17031150300
5592,1400000US17031760802
5593,1400000US17031170500
5594,1400000US17031170500
5595,1400000US17031170500
5596,1400000US17031170500
5597,1400000US17031170500
5598,1400000US17031170500
5599,1400000US17031170500
5601,1400000US17031170400
5602,1400000US17031170400
5607,1400000US17031170300
5608,1400000US17031170300
5609,1400000US17031170300
5610,1400000US17031170300
5611,1400000US17031170300
5612,1400000US17031170300
5615,1400000US17031170200
5616,1400000US17031170200
5617,1400000US17031170200
5618,1400000US17031170200
5619,1400000US17031150600
5620,1400000US17031150600
5621,1400000US17031150600
5623,1400000US17031150700
5624,1400000US17031150700
5627,1400000US17031150800
5629,1400000US17031150800
5630,1400000US17031150800
5631,1400000US17031831700
5633,1400000US17031161100
5634,1400000US17031161100
5635,1400000US17031161100
5636,1400000US17031161000
5637,1400000US17031161000
5638,1400000US17031161000
5639,1400000US17031160900
5640,1400000US17031160900
5641,1400000US17031160900
5642,1400000US17031160900
5643,1400000US17031160900
5644,1400000US17031160800
5645,1400000US17031160800
5646,1400000US17031160800
5648,1400000US17031160700
5649,1400000US17031160700
5650,1400000US17031160700
5651,1400000US17031160700
5653,1400000US17031160700
5655,1400000US17031843700
5657,1400000US17031050500
5659,1400000US17031050500
5660,1400000US17031050500
5662,1400000US17031050600
5663,1400000US17031060300
5664,1400000US17031060300
5665,1400000US17031060400
5667,1400000US17031060400
5668,1400000US17031060500
5669,1400000US17031060500
5670,1400000US17031832100
5671,1400000US17031832100
5672,1400000US17031832100
5673,1400000US17031060800
5676,1400000US17031032100
5677,1400000US17031830700
5678,1400000US17031830700
5681,1400000US17031060100
5682,1400000US17031060100
5685,1400000US17031050100
5687,1400000US17031050100
5688,1400000US17031050200
5690,1400000US17031050200
5691,1400000US17031050200
5693,1400000US17031050300
5694,1400000US17031160602
5695,1400000US17031160602
5696,1400000US17031160602
5697,1400000US17031160602
5698,1400000US17031160602
5699,1400000US17031160602
5700,1400000US17031160602
5701,1400000US17031160502
5702,1400000US17031160502
5703,1400000US17031160502
5705,1400000US17031160400
5706,1400000US17031160400
5707,1400000US17031160400
5708,1400000US17031160400
5710,1400000US17031160300
5711,1400000US17031160300
5712,1400000US17031160300
5713,1400000US17031160300
5716,1400000US17031160200
5718,1400000US17031831700
5719,1400000US17031150200
5720,1400000US17031150200
5721,1400000US17031150200
5723,1400000US17031150300
5724,1400000US17031150300
5725,1400000US17031150300
5726,1400000US17031150300
5727,1400000US17031150402
5728,1400000US17031150402
5729,1400000US17031150402
5730,1400000US17031150402
5731,1400000US17031150502
5732,1400000US17031150502
5733,1400000US17031150502
5734,1400000US17031150502
5735,1400000US17031170100
5736,1400000US17031170100
5737,1400000US17031170100
5738,1400000US17031170100
5739,1400000US17031170100
5740,1400000US17031170100
5741,1400000US17031170100
5743,1400000US17031170100
5744,1400000US17031810502
5745,1400000US17031810502
5746,1400000US17031810502
5747,1400000US17031810502
5749,1400000US17031810501
5750,1400000US17031810501
5751,1400000US17031810501
5752,1400000US17031810501
5753,1400000US17031810501
